NR_155881.1	203085
NR_155882.1	191416
NR_155883.1	203088
NR_155884.1	191417
NR_155885.1	71567
NR_155886.1	202756
NR_164079.1	41688
NR_119462.1	206330
NR_119464.1	206316
NR_073336.1	104676
NR_073337.1	105187
NR_073338.1	104678
NR_111165.1	286282
NR_111166.1	240345
NR_200280.1	286369
NR_200281.1	286385
NR_158787.1	752005
NR_119529.1	312343
NR_119530.1	312344
NR_197974.1	425177
NR_077121.1	329262
NR_103589.1	330523
NR_077170.1	330528
NR_111192.1	63585
NR_134356.1	1490993
NR_111193.1	173947
NR_138437.1	63586
NR_134357.1	63591
NR_137443.1	388753
NR_172366.1	1980707
NR_144884.1	140757
NR_144888.1	78590
NR_077139.1	140758
NR_144889.1	310489
NR_077140.1	108921
NR_144890.1	37239
NR_154051.1	2034434
NR_171202.1	270180
NR_077172.1	90255
NR_126116.1	36080
NR_077173.1	64623
NR_164370.1	4839
NR_077174.1	86634
NR_111115.1	36907
NR_111116.1	52247
NR_111117.1	28549
NR_125332.1	5476
NR_130662.1	315945
NR_131269.1	563467
NR_130663.1	70116
NR_130664.1	563466
NR_132799.1	70115
NR_130665.1	45271
NR_131270.1	315946
NR_131271.1	63402
NR_077141.1	125856
NR_077142.1	328625
NR_077137.1	282147
NR_137547.1	369263
NR_165503.1	119925
NR_152945.1	463686
