NG_066353.1	54046
NG_060379.1	115786
NG_055127.1	324739
NG_055128.1	324743
NG_042445.1	324740
NG_042446.1	317047
NG_058628.1	1337058
NG_058629.1	36040
NG_067772.1	49329
NG_075161.1	36038
NG_058630.1	53645
NG_059915.1	53683
NG_243647.1	53644
NG_059916.1	53646
NG_060380.1	49324
NG_057158.1	51924
NG_057159.1	1337057
NG_057160.1	130815
NG_057161.1	36018
NG_057162.1	53647
NG_057163.1	1156965
NG_057164.1	36029
NG_057165.1	907291
NG_057166.1	135455
NG_066354.1	131113
NG_056278.1	4903
NG_058747.1	65811
NG_066355.1	36028
NG_058748.1	53491
NG_058749.1	65818
NG_060381.1	51918
NG_069003.1	1004253
NG_058750.1	53489
NG_058751.1	53607
NG_055731.1	36022
NG_246076.1	53496
NG_058752.1	53492
NG_064313.1	1667614
NG_058753.1	53495
NG_058754.1	53490
NG_058755.1	53493
NG_070512.1	36016
NG_069004.1	36017
NG_060382.1	130814
NG_243648.1	2878918
NG_057167.1	3713894
NG_057168.1	1041608
NG_057169.1	599730
NG_055191.1	51925
NG_057170.1	1378264
NG_057171.1	51917
NG_057172.1	1041607
NG_057174.1	4927
NG_057175.1	1041609
NG_057176.1	36031
NG_057177.1	53603
NG_057178.1	135456
NG_042504.1	434040
NG_055373.1	271316
NG_042318.1	452318
NG_058543.1	314119
NG_054798.1	392262
NG_057782.1	2059779
NG_042319.1	485222
NG_057761.1	315945
NG_057762.1	320435
NG_057765.1	1150383
NG_057763.1	41688
NG_057764.1	70115
NG_042452.1	467803
NG_055357.1	53486
NG_055358.1	43983
NG_055359.1	44080
NG_055360.1	130813
NG_055361.1	44085
NG_055362.1	4944
NG_055363.1	44092
NG_055364.1	43959
NG_243651.1	51913
NG_055365.1	65477
NG_055192.1	157291
NG_055193.1	1538149
NG_055194.1	51920
NG_055195.1	43982
NG_055196.1	44082
NG_055197.1	53648
NG_055198.1	53487
NG_055199.1	36918
NG_055200.1	43984
NG_055129.1	51927
NG_055130.1	5477
NG_055131.1	50262
NG_055132.1	50265
NG_243649.1	51921
NG_055133.1	5495
NG_055134.1	104402
NG_055135.1	155889
NG_055136.1	53649
NG_055137.1	1249076
NG_055138.1	50260
NG_055139.1	169509
NG_055140.1	50263
NG_055141.1	36026
NG_055142.1	53937
NG_055143.1	169506
NG_055144.1	36024
NG_055145.1	36023
NG_055146.1	51932
NG_055147.1	157292
NG_055148.1	51926
NG_055149.1	96497
NG_055150.1	130810
NG_055151.1	50267
NG_243650.1	1337055
NG_055152.1	1156966
NG_055153.1	51934
NG_055154.1	51923
NG_055048.1	4918
NG_055156.1	1538184
NG_055157.1	1538186
NG_055158.1	1538178
NG_055159.1	1538179
NG_055160.1	1538182
NG_054804.1	1196395
NG_054805.1	1337056
NG_055202.1	45538
NG_060074.1	54045
NG_060075.1	54194
NG_054802.1	434044
NG_055366.1	487107
NG_055367.1	487108
NG_055368.1	487109
NG_059918.1	907293
NG_042441.1	5272
NG_042391.1	463800
NG_060252.1	447950
NG_042443.1	447962
NG_057769.1	2741558
NG_057770.1	64636
NG_055161.1	490708
NG_055162.1	490709
NG_055688.1	456249
NG_059433.1	491926
NG_058743.1	164418
NG_059432.1	181057
NG_058744.1	181042
NG_058745.1	181045
NG_071237.1	176680
NG_058627.1	423454
NG_059075.1	439834
NG_057766.1	439863
NG_057767.1	439837
NG_057768.1	2093516
NG_056957.1	483894
NG_042454.1	1396502
NG_042455.1	1396507
NG_042456.1	1396504
NG_081443.1	497108
NG_027589.1	5116
NG_060064.1	511175
NG_057794.1	173230
NG_057188.1	1702263
NG_055732.1	82508
NG_066356.1	516968
NG_079493.1	2861706
NG_055220.1	489716
NG_055221.1	489717
NG_055081.1	477177
NG_060253.1	465005
NG_059434.1	522282
NG_057796.1	228946
NG_060256.1	509728
NG_055083.1	714658
NG_054767.1	536035
NG_055084.1	1216860
NG_067773.1	535747
NG_055203.1	537810
NG_055218.1	489715
NG_055369.1	544464
NG_055302.1	498019
NG_060058.1	1336424
NG_042447.1	468042
NG_060383.1	109903
NG_042448.1	382530
NG_042449.1	1395791
NG_042450.1	1395676
NG_042451.1	382532
NG_060073.1	382531
NG_055689.1	524881
NG_042457.1	120389
NG_042458.1	548668
NG_042459.1	548925
NG_042461.1	466954
NG_042462.1	548660
NG_042463.1	400389
NG_058756.1	2762268
NG_058757.1	475849
NG_056956.1	1662139
NG_059197.1	1972497
NG_069007.1	1491444
NG_069009.1	1491446
NG_055049.1	34358
NG_059198.1	290613
NG_059435.1	93473
NG_058546.1	1042127
NG_055734.1	5580
NG_056960.1	46634
NG_056961.1	559561
NG_056962.1	1836197
NG_057802.1	2060013
NG_058760.1	564083
NG_055018.1	4956
NG_042465.1	304224
NG_042466.1	2704159
NG_055370.1	2704158
NG_042467.1	565289
NG_042468.1	114525
NG_042469.1	114524
NG_042470.1	382647
NG_042471.1	392265
NG_042472.1	246386
NG_042473.1	246387
NG_042474.1	744523
NG_060626.1	983940
NG_057814.1	570526
NG_057815.1	570530
NG_057792.1	1431937
NG_055089.1	664898
NG_243639.1	564621
NG_059196.1	553242
NG_055300.1	349255
NG_055082.1	529654
NG_246118.1	574092
NG_064317.1	502745
NG_059195.1	502744
NG_055085.1	539822
NG_055087.1	539823
NG_055088.1	169510
NG_075167.1	76939
NG_071232.1	417182
NG_071233.1	417184
NG_071234.1	417175
NG_055371.1	579151
NG_060257.1	1546063
NG_057793.1	228217
NG_055204.1	593426
NG_042481.1	104669
NG_042482.1	324769
NG_042483.1	324770
NG_056274.1	5417
NG_058766.1	5207
NG_055372.1	261282
NG_042485.1	246048
NG_054809.1	246071
NG_042486.1	246083
NG_042487.1	246021
NG_042488.1	246088
NG_054810.1	246030
NG_042489.1	246000
NG_042491.1	234523
NG_066357.1	271264
NG_042492.1	297794
NG_042493.1	271310
NG_042494.1	271314
NG_042495.1	271357
NG_042496.1	271317
NG_055205.1	234530
NG_055206.1	271313
NG_042497.1	297795
NG_042498.1	271282
NG_054811.1	348312
NG_054812.1	297653
NG_042499.1	348314
NG_054813.1	392264
NG_042500.1	391825
NG_042502.1	391823
NG_055374.1	391827
NG_055375.1	391824
NG_054814.1	271359
NG_042503.1	561986
NG_042505.1	434039
NG_042506.1	434042
NG_042507.1	434046
NG_054815.1	273372
NG_054816.1	273371
NG_244234.1	3393987
NG_244235.1	3393986
NG_056959.1	50730
NG_246114.1	1770198
NG_059080.1	1849064
NG_069119.1	100019
NG_069010.1	66738
NG_246115.1	2078563
NG_246116.1	2078560
NG_069033.1	749468
NG_069034.1	749471
NG_069035.1	749485
NG_069037.1	749576
NG_057798.1	565428
NG_070446.1	437017
NG_246625.1	259522
NG_246117.1	1553438
NG_067261.1	565430
NG_069012.1	798079
NG_057799.1	285811
NG_067262.1	390895
NG_057800.1	1234271
NG_057801.1	565434
NG_063931.1	371126
NG_153825.1	508693
NG_088010.1	508694
NG_042480.1	610337
NG_081444.1	531434
NG_060625.1	1390379
NG_246119.1	602025
NG_070594.1	622173
NG_069015.1	2698420
NG_246130.1	749831
NG_069014.1	2763204
NG_069016.1	622170
NG_057809.1	390896
NG_055173.1	456248
NG_057816.1	2060146
NG_057817.1	634215
NG_058761.1	43227
NG_058762.1	82106
NG_058763.1	166641
NG_058764.1	633452
NG_059199.1	152767
NG_070514.1	5584
NG_059200.1	91925
NG_059201.1	215243
NG_067264.1	293227
NG_057810.1	166392
NG_056963.1	166108
NG_058631.1	5093
NG_075165.1	36637
NG_069013.1	1324776
NG_058765.1	37239
NG_057811.1	633458
NG_057812.1	180783
NG_057813.1	89491
NG_055094.1	635123
NG_243652.1	577464
NG_058612.1	592557
NG_042464.1	554319
NG_055046.1	311204
NG_067765.1	644821
NG_055019.1	644822
NG_075151.1	644823
NG_058544.1	327743
NG_057797.1	562975
NG_059060.1	581174
NG_054808.1	592007
NG_057804.1	592009
NG_042476.1	641392
NG_042477.1	641393
NG_055700.1	27299
